date,open,high,low,close,adj_close,volume,stock
2019-09-16,136.289993,137.240005,135.300003,135.800003,134.991241,6329300,DIS
2019-09-17,135.800003,136.729996,135.669998,136.309998,135.498199,4726500,DIS
2019-09-18,136.410004,137.070007,135.720001,136.800003,135.985275,6857900,DIS
2019-09-19,137.0,137.360001,133.0,133.300003,132.506119,12216100,DIS
2019-09-20,133.029999,133.229996,131.610001,132.270004,131.482254,25231600,DIS
2019-09-23,131.990005,132.889999,131.889999,132.460007,131.671127,6096100,DIS
2019-09-24,134.009995,134.149994,131.5,131.970001,131.184036,11904000,DIS
2019-09-25,131.789993,133.419998,131.220001,133.089996,132.297363,6523000,DIS
2019-09-26,133.139999,133.300003,129.059998,131.270004,130.48822,11615100,DIS
2019-09-27,130.100006,131.0,128.919998,129.960007,129.18602,8401300,DIS
2019-09-30,130.350006,130.860001,129.820007,130.320007,129.543869,5532500,DIS
2019-10-01,130.800003,131.779999,129.509995,129.550003,128.778458,5978500,DIS
2019-10-02,128.509995,129.220001,127.57,129.139999,128.370895,8296100,DIS
2019-10-03,128.600006,129.429993,127.540001,128.149994,127.386787,8498700,DIS
2019-10-04,128.690002,130.440002,128.610001,130.270004,129.494171,6732900,DIS
2019-10-07,130.270004,131.570007,129.039993,130.899994,130.120407,5784100,DIS
2019-10-08,129.899994,130.039993,128.369995,128.470001,127.704887,6526000,DIS
2019-10-09,129.100006,129.850006,128.059998,129.330002,128.559769,5004600,DIS
2019-10-10,129.220001,130.139999,128.880005,129.339996,128.569702,4512000,DIS
2019-10-11,130.300003,130.990005,129.839996,130.020004,129.245667,6559000,DIS
2019-10-14,130.130005,130.300003,129.479996,129.699997,128.927551,3710300,DIS
2019-10-15,130.009995,130.889999,129.399994,129.759995,128.987198,5914700,DIS
2019-10-16,129.759995,131.830002,129.699997,130.860001,130.080658,7610800,DIS
2019-10-17,132.529999,133.440002,130.509995,132.369995,131.58165,8005100,DIS
2019-10-18,132.369995,133.160004,130.889999,130.889999,130.110474,8694000,DIS
2019-10-21,131.440002,131.729996,130.020004,130.259995,129.484222,6257100,DIS
2019-10-22,133.149994,133.679993,132.100006,132.399994,131.611481,9291600,DIS
2019-10-23,132.449997,132.679993,130.759995,131.130005,130.349045,5970800,DIS
2019-10-24,131.520004,131.699997,129.630005,130.259995,129.484222,5746300,DIS
2019-10-25,130.5,131.759995,130.029999,130.899994,130.120407,6696000,DIS
2019-10-28,131.449997,132.080002,130.139999,130.529999,129.752625,8940300,DIS
2019-10-29,130.5,130.770004,129.440002,129.479996,128.708862,9305100,DIS
2019-10-30,129.690002,130.309998,129.149994,129.600006,128.828171,10880000,DIS
2019-10-31,129.529999,130.149994,128.75,129.919998,129.146255,9628300,DIS
2019-11-01,130.990005,132.800003,130.509995,132.75,131.959396,8507600,DIS
2019-11-04,134.119995,134.139999,132.470001,132.919998,132.128387,7631800,DIS
2019-11-05,132.770004,132.770004,130.889999,131.449997,130.66713,7404500,DIS
2019-11-06,131.600006,131.660004,130.660004,131.270004,130.48822,9132500,DIS
2019-11-07,132.350006,133.699997,131.75,132.960007,132.168152,18047600,DIS
2019-11-08,140.220001,140.25,136.740005,137.960007,137.138382,24175900,DIS
2019-11-11,137.5,138.559998,136.210007,136.740005,135.925644,10138400,DIS
2019-11-12,138.029999,139.339996,136.740005,138.580002,137.754684,17284000,DIS
2019-11-13,138.580002,149.919998,136.839996,148.720001,147.83429,45725400,DIS
2019-11-14,148.0,150.630005,146.279999,147.149994,146.273636,28393600,DIS
2019-11-15,147.139999,147.199997,144.210007,144.669998,143.808411,13733400,DIS
2019-11-18,144.75,149.039993,143.690002,147.649994,146.77066,15353100,DIS
2019-11-19,148.179993,149.479996,146.800003,148.380005,147.496323,11504300,DIS
2019-11-20,148.089996,148.990005,146.029999,146.929993,146.054947,9448400,DIS
2019-11-21,147.160004,147.470001,146.259995,146.899994,146.025116,6241400,DIS
2019-11-22,147.210007,149.440002,146.679993,148.289993,147.406845,9639400,DIS
2019-11-25,148.800003,150.210007,147.699997,149.690002,148.798508,11316800,DIS
2019-11-26,151.75,153.410004,150.610001,151.639999,150.736893,24949900,DIS
2019-11-27,152.300003,152.570007,151.149994,151.479996,150.57785,6155400,DIS
2019-11-29,151.479996,152.470001,151.009995,151.580002,150.677261,6284900,DIS
2019-12-02,152.940002,152.970001,149.100006,150.619995,149.722961,10351000,DIS
2019-12-03,147.740005,149.110001,146.869995,148.580002,147.695129,9273800,DIS
2019-12-04,149.300003,149.330002,148.179993,148.279999,147.396912,7684800,DIS
2019-12-05,148.690002,148.830002,147.100006,147.440002,146.561905,7363300,DIS
2019-12-06,148.399994,148.610001,147.179993,147.660004,146.780609,7084900,DIS
2019-12-09,147.960007,148.509995,145.399994,146.210007,145.339249,11515000,DIS
2019-12-10,145.259995,146.850006,145.050003,146.100006,145.229889,7084100,DIS
2019-12-11,147.389999,147.889999,146.759995,147.589996,146.711014,8253700,DIS
2019-12-12,147.919998,148.929993,147.25,147.759995,146.880005,7748300,DIS
2019-12-13,147.429993,147.800003,146.309998,146.380005,146.380005,9350100,DIS
2019-12-16,147.589996,148.649994,146.550003,148.460007,148.460007,9134400,DIS
2019-12-17,148.100006,148.460007,147.619995,147.729996,147.729996,8776100,DIS
2019-12-18,147.770004,147.949997,146.190002,146.259995,146.259995,9467800,DIS
2019-12-19,146.179993,146.800003,145.320007,146.149994,146.149994,10243900,DIS
2019-12-20,147.149994,147.880005,145.770004,146.880005,146.880005,12629900,DIS
2019-12-23,145.910004,146.330002,144.330002,144.679993,144.679993,9314000,DIS
2019-12-24,144.580002,145.429993,144.449997,145.289993,145.289993,3508500,DIS
2019-12-26,145.399994,145.860001,145.169998,145.699997,145.699997,4422000,DIS
2019-12-27,146.050003,146.509995,145.449997,145.75,145.75,5495300,DIS
2019-12-30,145.75,145.869995,143.399994,143.770004,143.770004,6602800,DIS
2019-12-31,143.669998,144.770004,143.259995,144.630005,144.630005,5662900,DIS
2020-01-02,145.289993,148.199997,145.100006,148.199997,148.199997,9502100,DIS
2020-01-03,146.399994,147.899994,146.050003,146.5,146.5,7320200,DIS
2020-01-06,145.539993,146.029999,144.309998,145.649994,145.649994,8262500,DIS
2020-01-07,145.990005,146.869995,145.419998,145.699997,145.699997,6906500,DIS
2020-01-08,145.490005,146.130005,144.820007,145.399994,145.399994,6984200,DIS
2020-01-09,146.470001,146.630005,144.610001,144.830002,144.830002,6664200,DIS
2020-01-10,145.300003,145.5,144.259995,144.619995,144.619995,5152500,DIS
2020-01-13,144.75,144.75,143.360001,143.880005,143.880005,9921300,DIS
2020-01-14,143.410004,146.720001,142.289993,145.199997,145.199997,14839100,DIS
2020-01-15,145.710007,145.710007,143.929993,144.320007,144.320007,6818200,DIS
2020-01-16,145.089996,145.429993,144.440002,145.119995,145.119995,6944200,DIS
2020-01-17,145.539993,145.639999,144.009995,144.330002,144.330002,10355300,DIS
2020-01-21,144.240005,144.589996,143.009995,143.559998,143.559998,9250200,DIS
2020-01-22,144.449997,144.789993,143.539993,144.009995,144.009995,7550000,DIS
2020-01-23,143.600006,143.610001,140.649994,142.199997,142.199997,11082000,DIS
2020-01-24,141.399994,142.25,139.199997,140.080002,140.080002,13076300,DIS
2020-01-27,135.860001,137.729996,135.0,135.899994,135.899994,12831800,DIS
2020-01-28,136.5,138.929993,135.860001,138.369995,138.369995,10390000,DIS
2020-01-29,138.600006,138.679993,135.789993,136.059998,136.059998,9382700,DIS
2020-01-30,135.089996,137.850006,134.830002,137.809998,137.809998,11847300,DIS
2020-01-31,138.399994,138.669998,137.059998,138.309998,138.309998,12379100,DIS
2020-02-03,139.789993,141.820007,139.75,141.320007,141.320007,12660000,DIS
2020-02-04,145.490005,145.589996,143.25,144.729996,144.729996,23519700,DIS
2020-02-05,146.600006,147.300003,138.570007,141.369995,141.369995,27824100,DIS
2020-02-06,141.919998,143.949997,141.220001,142.699997,142.699997,9504600,DIS
2020-02-07,141.889999,141.990005,140.119995,141.020004,141.020004,10948900,DIS
2020-02-10,141.029999,142.589996,140.460007,142.589996,142.589996,8162100,DIS
2020-02-11,142.850006,142.990005,140.460007,141.009995,141.009995,10790100,DIS
2020-02-12,141.339996,142.220001,140.869995,141.850006,141.850006,8168200,DIS
2020-02-13,141.169998,141.899994,140.820007,140.899994,140.899994,7543100,DIS
2020-02-14,141.100006,141.279999,139.130005,139.539993,139.539993,9110500,DIS
2020-02-18,139.020004,139.660004,138.100006,139.139999,139.139999,8214900,DIS
2020-02-19,139.630005,141.869995,139.229996,141.300003,141.300003,7080900,DIS
2020-02-20,141.630005,141.630005,138.850006,140.369995,140.369995,5981700,DIS
2020-02-21,139.860001,139.880005,138.580002,138.970001,138.970001,7725800,DIS
2020-02-24,132.899994,134.440002,131.210007,133.009995,133.009995,19336500,DIS
2020-02-25,133.75,133.940002,127.980003,128.190002,128.190002,21032500,DIS
2020-02-26,126.120003,128.369995,122.129997,123.360001,123.360001,31195900,DIS
2020-02-27,119.809998,122.900002,117.919998,118.040001,118.040001,30793900,DIS
2020-02-28,114.510002,118.309998,113.209999,117.650002,117.650002,35453800,DIS
2020-03-02,119.129997,119.980003,116.029999,119.980003,119.980003,21775900,DIS
2020-03-03,121.150002,121.779999,115.150002,116.449997,116.449997,19529700,DIS
2020-03-04,118.959999,119.239998,115.480003,119.18,119.18,13842100,DIS
2020-03-05,116.860001,116.959999,112.110001,113.980003,113.980003,22397200,DIS
2020-03-06,110.760002,115.870003,110.32,115.269997,115.269997,22899600,DIS
2020-03-09,108.690002,110.43,104.279999,104.349998,104.349998,26233600,DIS
2020-03-10,108.099998,111.580002,102.43,111.459999,111.459999,24083700,DIS
2020-03-11,108.419998,108.900002,102.860001,105.510002,105.510002,24771300,DIS
2020-03-12,97.620003,100.0,91.639999,91.809998,91.809998,40392900,DIS
2020-03-13,100.779999,102.870003,92.25,102.519997,102.519997,40960100,DIS
2020-03-16,91.800003,98.279999,90.0,95.010002,95.010002,35379500,DIS
2020-03-17,95.800003,97.459999,91.150002,93.529999,93.529999,27526200,DIS
2020-03-18,87.589996,89.339996,79.07,88.800003,88.800003,43592500,DIS
2020-03-19,88.0,97.400002,85.110001,94.93,94.93,30866800,DIS
2020-03-20,95.989998,96.989998,85.839996,85.980003,85.980003,31957800,DIS
2020-03-23,84.489998,87.279999,81.089996,85.760002,85.760002,32246600,DIS
2020-03-24,92.330002,99.169998,91.800003,98.120003,98.120003,32538100,DIS
2020-03-25,100.660004,105.919998,95.510002,100.730003,100.730003,28533000,DIS
2020-03-26,100.830002,107.730003,100.800003,105.360001,105.360001,24520300,DIS
2020-03-27,100.449997,101.489998,95.540001,96.400002,96.400002,30591500,DIS
2020-03-30,96.0,100.459999,92.099998,99.800003,99.800003,23119200,DIS
2020-03-31,100.220001,103.160004,96.160004,96.599998,96.599998,21563200,DIS
2020-04-01,93.5,97.400002,92.559998,94.919998,94.919998,18303900,DIS
2020-04-02,94.199997,97.260002,94.199997,96.970001,96.970001,13936500,DIS
2020-04-03,96.309998,96.919998,92.709999,93.879997,93.879997,14814600,DIS
2020-04-06,97.260002,100.190002,94.519997,99.580002,99.580002,20407400,DIS
2020-04-07,104.860001,105.889999,100.25,101.239998,101.239998,22899600,DIS
2020-04-08,100.529999,102.349998,98.650002,101.07,101.07,22562500,DIS
2020-04-09,107.919998,107.989998,103.529999,104.5,104.5,31485600,DIS
2020-04-13,104.709999,104.870003,99.610001,103.5,103.5,17306000,DIS
2020-04-14,105.5,107.639999,103.900002,106.029999,106.029999,19866900,DIS
2020-04-15,104.389999,104.879997,102.699997,103.370003,103.370003,14157600,DIS
2020-04-16,103.529999,103.720001,100.889999,102.019997,102.019997,18029300,DIS
2020-04-17,106.209999,106.790001,104.349998,106.629997,106.629997,17926900,DIS
2020-04-20,103.580002,104.860001,102.0,102.260002,102.260002,17021000,DIS
2020-04-21,100.010002,101.510002,99.129997,100.540001,100.540001,16101400,DIS
2020-04-22,101.800003,102.629997,100.889999,100.989998,100.989998,11492000,DIS
2020-04-23,100.650002,102.529999,99.459999,101.0,101.0,17132200,DIS
2020-04-24,101.779999,101.919998,99.519997,101.190002,101.190002,13621100,DIS
2020-04-27,102.0,106.519997,101.610001,106.059998,106.059998,15518300,DIS
2020-04-28,108.790001,110.059998,105.980003,106.209999,106.209999,16503700,DIS
2020-04-29,109.940002,112.699997,108.559998,112.25,112.25,20139800,DIS
2020-04-30,109.440002,110.309998,106.860001,108.150002,108.150002,18622900,DIS
2020-05-01,106.360001,106.910004,104.470001,105.5,105.5,13209100,DIS
2020-05-04,102.010002,103.830002,100.550003,103.18,103.18,19514800,DIS
2020-05-05,101.510002,105.18,100.900002,101.059998,101.059998,30169800,DIS
2020-05-06,101.480003,105.269997,98.860001,100.879997,100.879997,51992400,DIS
2020-05-07,101.849998,105.610001,101.830002,105.57,105.57,20868800,DIS
2020-05-08,109.050003,109.18,106.629997,109.160004,109.160004,24101700,DIS
2020-05-11,108.400002,108.809998,106.410004,107.769997,107.769997,20541400,DIS
2020-05-12,109.059998,109.440002,104.489998,104.559998,104.559998,17049700,DIS
2020-05-13,104.5,104.540001,101.599998,102.919998,102.919998,21085800,DIS
2020-05-14,101.980003,105.919998,99.660004,105.910004,105.910004,22002200,DIS
2020-05-15,104.980003,109.379997,104.269997,109.050003,109.050003,29766000,DIS
2020-05-18,114.470001,119.779999,114.470001,116.849998,116.849998,40075700,DIS
2020-05-19,115.099998,116.470001,113.419998,114.370003,114.370003,20332600,DIS
2020-05-20,116.419998,120.870003,116.040001,119.919998,119.919998,25749900,DIS
2020-05-21,119.339996,120.300003,116.5,117.830002,117.830002,17578300,DIS
2020-05-22,117.5,118.57,116.830002,118.019997,118.019997,9288200,DIS
2020-05-26,121.050003,122.510002,120.43,120.949997,120.949997,16466400,DIS
2020-05-27,123.68,123.779999,119.709999,121.529999,121.529999,19345400,DIS
2020-05-28,121.599998,121.980003,116.0,116.75,116.75,18606000,DIS
2020-05-29,116.190002,117.75,114.120003,117.300003,117.300003,17845800,DIS
2020-06-01,117.260002,119.650002,116.93,118.769997,118.769997,10538300,DIS
2020-06-02,119.0,119.849998,117.830002,118.75,118.75,10753100,DIS
2020-06-03,119.989998,122.449997,119.32,122.18,122.18,12584300,DIS
2020-06-04,121.949997,124.5,121.849998,123.690002,123.690002,14195100,DIS
2020-06-05,126.309998,127.82,124.279999,124.82,124.82,16581600,DIS
2020-06-08,125.099998,127.440002,123.940002,127.279999,127.279999,13858100,DIS
2020-06-09,125.629997,125.790001,123.510002,123.889999,123.889999,10882800,DIS
2020-06-10,124.019997,124.099998,120.93,122.18,122.18,11497100,DIS
2020-06-11,117.599998,118.0,112.25,112.639999,112.639999,26078800,DIS
2020-06-12,115.169998,117.0,112.889999,115.489998,115.489998,18355400,DIS
2020-06-15,112.080002,118.120003,111.709999,117.080002,117.080002,14156400,DIS
2020-06-16,121.239998,121.5,116.050003,118.440002,118.440002,12951200,DIS
2020-06-17,118.639999,119.230003,117.139999,117.650002,117.650002,8913100,DIS
2020-06-18,116.879997,118.529999,115.93,118.370003,118.370003,9577300,DIS
2020-06-19,119.980003,120.120003,114.349998,114.349998,114.349998,23496300,DIS
2020-06-22,114.190002,116.190002,113.110001,115.919998,115.919998,12868000,DIS
2020-06-23,116.959999,117.449997,115.970001,116.589996,116.589996,10187600,DIS
2020-06-24,115.849998,116.0,110.029999,112.07,112.07,22252500,DIS
2020-06-25,108.989998,111.510002,108.5,111.360001,111.360001,17240400,DIS
2020-06-26,110.949997,111.199997,108.019997,109.099998,109.099998,15270900,DIS
2020-06-29,109.0,111.57,108.099998,111.519997,111.519997,12584300,DIS
2020-06-30,111.5,112.050003,109.93,111.510002,111.510002,10565900,DIS
2020-07-01,112.82,115.599998,112.290001,113.010002,113.010002,11930900,DIS
2020-07-02,115.0,115.099998,112.0,112.18,112.18,10312000,DIS
2020-07-06,113.830002,114.529999,112.900002,114.43,114.43,11933400,DIS
2020-07-07,113.629997,115.080002,112.610001,113.629997,113.629997,10836500,DIS
2020-07-08,113.480003,117.129997,112.809998,116.660004,116.660004,13629500,DIS
2020-07-09,116.510002,117.849998,115.379997,116.809998,116.809998,13582900,DIS
2020-07-10,116.830002,119.440002,116.209999,119.339996,119.339996,14207900,DIS
2019-07-15,204.25,205.330002,201.820007,203.910004,203.910004,16030300,FB
2019-07-16,203.889999,205.470001,203.100006,203.839996,203.839996,12132700,FB
2019-07-17,204.179993,204.360001,201.589996,201.800003,201.800003,12083700,FB
2019-07-18,200.149994,202.470001,199.380005,200.779999,200.779999,11956600,FB
2019-07-19,202.179993,202.330002,198.070007,198.360001,198.360001,12098300,FB
2019-07-22,199.910004,202.570007,198.809998,202.320007,202.320007,13589000,FB
2019-07-23,202.839996,204.240005,200.960007,202.360001,202.360001,14583700,FB
2019-07-24,197.630005,204.809998,197.220001,204.660004,204.660004,32532500,FB
2019-07-25,206.699997,208.660004,198.259995,200.710007,200.710007,39889900,FB
2019-07-26,200.190002,202.880005,196.25,199.75,199.75,24434000,FB
2019-07-29,199.0,199.630005,195.300003,195.940002,195.940002,16530800,FB
2019-07-30,195.389999,198.710007,193.5,197.039993,197.039993,11903600,FB
2019-07-31,196.949997,198.759995,192.679993,194.229996,194.229996,14593500,FB
2019-08-01,194.169998,198.470001,190.880005,192.729996,192.729996,17777000,FB
2019-08-02,191.100006,192.619995,188.070007,189.020004,189.020004,15297000,FB
2019-08-05,184.690002,185.669998,179.339996,181.729996,181.729996,23086700,FB
2019-08-06,183.690002,185.789993,183.089996,184.509995,184.509995,18035700,FB
2019-08-07,183.600006,186.369995,181.220001,185.149994,185.149994,15833200,FB
2019-08-08,186.619995,190.339996,184.050003,190.160004,190.160004,14828900,FB
2019-08-09,190.0,190.979996,187.119995,187.850006,187.850006,11058800,FB
2019-08-12,186.850006,187.589996,184.460007,185.369995,185.369995,10936300,FB
2019-08-13,185.520004,191.380005,185.369995,188.449997,188.449997,13577000,FB
2019-08-14,185.800003,185.990005,179.309998,179.710007,179.710007,18903700,FB
2019-08-15,180.949997,183.199997,180.029999,182.589996,182.589996,12925900,FB
2019-08-16,183.75,185.100006,182.360001,183.699997,183.699997,12654600,FB
2019-08-19,186.009995,187.5,184.850006,186.169998,186.169998,9691200,FB
2019-08-20,185.449997,186.0,182.389999,183.809998,183.809998,10083400,FB
2019-08-21,185.0,185.899994,183.139999,183.550003,183.550003,8398200,FB
2019-08-22,183.429993,184.110001,179.910004,182.039993,182.039993,10821400,FB
2019-08-23,180.839996,183.130005,176.660004,177.75,177.75,17323400,FB
2019-08-26,179.399994,180.5,178.240005,180.360001,180.360001,8773600,FB
2019-08-27,181.929993,184.039993,181.009995,181.300003,181.300003,14399600,FB
2019-08-28,180.529999,181.949997,178.919998,181.759995,181.759995,9386100,FB
2019-08-29,183.770004,186.080002,183.470001,185.570007,185.570007,10128700,FB
2019-08-30,186.779999,186.800003,183.460007,185.669998,185.669998,10774500,FB
2019-09-03,184.0,185.669998,182.110001,182.389999,182.389999,9779400,FB
2019-09-04,184.649994,187.75,183.889999,187.139999,187.139999,11308000,FB
2019-09-05,188.529999,191.360001,187.940002,190.899994,190.899994,13876700,FB
2019-09-06,190.210007,190.210007,186.350006,187.490005,187.490005,15226800,FB
2019-09-09,187.729996,188.979996,185.850006,188.759995,188.759995,14722400,FB
2019-09-10,187.440002,188.100006,184.550003,186.169998,186.169998,15455900,FB
2019-09-11,186.460007,189.440002,186.080002,188.490005,188.490005,11761700,FB
2019-09-12,189.860001,190.929993,187.229996,187.470001,187.470001,11419800,FB
2019-09-13,187.330002,187.970001,186.539993,187.190002,187.190002,11441100,FB
2019-09-16,186.929993,187.789993,185.770004,186.220001,186.220001,8444800,FB
2019-09-17,186.660004,188.320007,185.539993,188.080002,188.080002,9671100,FB
2019-09-18,188.089996,189.080002,186.009995,188.139999,188.139999,9681900,FB
2019-09-19,188.660004,191.100006,188.149994,190.139999,190.139999,10392700,FB
2019-09-20,190.660004,193.100006,188.119995,189.929993,189.929993,19934200,FB
2019-09-23,189.339996,190.100006,185.210007,186.820007,186.820007,13327600,FB
2019-09-24,187.979996,188.039993,180.389999,181.279999,181.279999,18546600,FB
2019-09-25,181.449997,183.419998,177.869995,182.800003,182.800003,18068300,FB
2019-09-26,181.330002,181.399994,177.669998,180.110001,180.110001,16083300,FB
2019-09-27,180.490005,180.759995,175.660004,177.100006,177.100006,14656200,FB
2019-09-30,177.869995,178.669998,176.850006,178.080002,178.080002,10740000,FB
2019-10-01,179.149994,179.839996,174.880005,175.809998,175.809998,17073000,FB
2019-10-02,174.839996,176.529999,173.089996,174.600006,174.600006,16151700,FB
2019-10-03,175.570007,179.839996,173.630005,179.380005,179.380005,16086300,FB
2019-10-04,179.550003,180.979996,178.100006,180.449997,180.449997,10430200,FB
2019-10-07,180.0,181.179993,178.089996,179.679993,179.679993,9178300,FB
